loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,dti,home_ownership,purpose,open_acc,revol_bal,revol_util,total_acc,delinq_2yrs,pub_rec,mort_acc,default
11749.0,36,9.68,377.34,B,5,16818.0,25.31,MORTGAGE,debt_consolidation,12,22492.0,68.6,24,0,1,0,0
16775.0,36,25.79,674.0,F,8,67190.0,7.05,MORTGAGE,debt_consolidation,14,2854.0,8.5,25,0,0,1,0
20217.0,36,22.35,775.76,E,10,51082.0,35.51,MORTGAGE,debt_consolidation,7,17364.0,30.3,15,0,0,5,0
15668.0,36,20.66,587.56,E,2,39427.0,9.9,RENT,credit_card,11,2562.0,46.4,23,0,0,0,0
19824.0,36,26.85,807.72,G,7,138526.0,32.27,OWN,debt_consolidation,11,7451.0,43.3,21,0,0,0,0
12814.0,36,11.54,422.8,B,6,51777.0,7.97,OWN,car,8,10522.0,77.6,17,0,0,0,0
6554.0,60,6.87,129.38,A,10,62014.0,22.33,MORTGAGE,debt_consolidation,12,657.0,9.7,19,0,0,1,0
25202.0,60,24.0,725.01,F,4,96520.0,36.49,RENT,debt_consolidation,10,6054.0,5.9,16,0,0,0,0
9382.0,60,27.96,291.89,G,0,24492.0,11.84,MORTGAGE,credit_card,12,12654.0,8.4,25,0,0,2,0
7621.0,36,18.3,276.67,D,6,59067.0,3.26,MORTGAGE,debt_consolidation,18,7264.0,0.3,28,0,0,2,0
12007.0,36,6.35,367.18,A,10,96329.0,22.1,RENT,debt_consolidation,11,3237.0,29.5,18,0,0,1,0
7726.0,36,22.95,298.87,F,0,56681.0,6.89,RENT,other,12,16727.0,91.8,24,0,1,2,1
10400.0,36,6.7,319.7,A,2,27392.0,29.13,RENT,credit_card,11,3672.0,69.6,22,1,0,1,1
16423.0,36,17.42,588.96,D,3,44825.0,23.63,RENT,car,9,9976.0,33.6,23,0,0,2,0
16465.0,36,11.38,542.01,B,8,67063.0,13.86,MORTGAGE,debt_consolidation,12,7256.0,20.6,24,0,0,0,0
7796.0,60,26.05,233.65,G,3,16914.0,28.23,MORTGAGE,home_improvement,14,7440.0,72.7,25,0,0,1,1
9970.0,36,15.38,347.47,C,2,26593.0,9.54,MORTGAGE,small_business,9,9594.0,69.6,16,1,0,2,0
25453.0,36,25.66,1020.91,F,7,195658.0,36.68,MORTGAGE,debt_consolidation,5,4362.0,60.0,17,0,0,1,1
17995.0,36,11.88,596.66,B,0,80078.0,13.88,MORTGAGE,home_improvement,14,20056.0,87.3,19,1,0,2,0
40000.0,36,13.91,1365.36,C,1,145813.0,30.52,RENT,car,10,3596.0,61.3,19,0,0,2,0
27121.0,36,26.78,1104.02,G,4,100689.0,10.34,RENT,debt_consolidation,9,18729.0,36.3,19,0,0,3,0
26544.0,36,9.63,851.9,B,3,75841.0,28.59,MORTGAGE,debt_consolidation,9,5589.0,73.6,20,0,0,3,0
5810.0,36,18.31,210.95,D,3,49739.0,1.26,RENT,car,10,1109.0,23.7,14,2,0,3,0
21127.0,36,13.94,721.46,C,1,75262.0,11.82,RENT,debt_consolidation,10,3709.0,61.5,16,0,0,4,0
12941.0,36,22.81,499.66,F,3,142911.0,3.72,MORTGAGE,credit_card,14,29992.0,3.8,28,0,0,1,0
9599.0,36,7.97,300.66,A,9,98255.0,18.05,MORTGAGE,debt_consolidation,13,25790.0,42.7,24,0,0,1,0
14777.0,36,15.06,512.68,C,4,66177.0,17.4,MORTGAGE,home_improvement,20,1148.0,8.2,27,0,1,0,0
23556.0,60,21.08,638.33,E,6,53992.0,14.36,MORTGAGE,home_improvement,13,3866.0,96.4,21,0,0,1,0
18043.0,36,14.36,619.83,C,1,80740.0,39.25,OWN,credit_card,16,1162.0,15.0,28,0,1,3,0
7887.0,60,6.35,153.76,A,0,43511.0,9.76,MORTGAGE,other,8,8955.0,30.4,18,1,0,3,0
20858.0,36,21.22,788.18,E,10,80748.0,31.64,RENT,debt_consolidation,18,4115.0,26.3,33,2,0,1,1
9113.0,36,16.57,322.96,D,3,39388.0,17.9,MORTGAGE,car,10,11551.0,31.4,17,0,0,1,0
15215.0,36,5.26,457.79,A,3,48419.0,13.39,RENT,credit_card,12,15903.0,44.4,25,0,0,2,0
11137.0,36,19.09,408.75,E,10,32318.0,8.14,MORTGAGE,home_improvement,8,36762.0,26.5,14,1,0,1,0
11716.0,36,26.16,473.04,G,7,45988.0,25.34,RENT,debt_consolidation,8,45470.0,37.7,17,0,0,3,0
21157.0,36,7.55,658.6,A,8,39726.0,13.35,MORTGAGE,debt_consolidation,10,55458.0,26.7,19,1,0,0,0
7157.0,60,18.59,184.05,D,7,165239.0,32.52,OWN,small_business,15,20527.0,97.6,30,1,0,0,1
40000.0,60,21.76,1099.31,E,1,35007.0,38.74,RENT,debt_consolidation,11,6995.0,28.8,18,0,1,0,1
4480.0,60,6.63,87.93,A,10,75426.0,9.09,RENT,debt_consolidation,13,1314.0,30.3,23,0,0,3,0
9334.0,36,5.52,281.93,A,10,33924.0,5.15,MORTGAGE,debt_consolidation,9,3663.0,37.0,18,1,0,2,0
16683.0,36,15.68,583.89,D,2,61583.0,12.62,RENT,home_improvement,8,2085.0,62.9,12,0,0,0,1
18970.0,36,23.2,736.3,F,9,71250.0,18.68,OWN,home_improvement,11,12827.0,97.0,24,0,0,3,0
12578.0,36,8.7,398.22,B,4,19719.0,12.04,RENT,medical,12,65115.0,58.8,22,0,0,1,0
12908.0,36,24.24,508.05,F,7,25884.0,38.82,MORTGAGE,medical,16,3317.0,98.4,21,0,0,0,1
17091.0,36,20.1,636.03,E,1,33766.0,31.17,RENT,major_purchase,7,1839.0,34.6,20,0,0,0,1
11630.0,60,12.64,262.48,C,5,27393.0,38.65,MORTGAGE,debt_consolidation,6,2896.0,92.0,14,1,0,1,0
30820.0,36,16.86,1096.67,D,1,62972.0,14.93,MORTGAGE,debt_consolidation,10,47304.0,38.9,18,0,0,0,0
22106.0,36,27.21,904.97,G,5,69255.0,12.19,MORTGAGE,debt_consolidation,10,28617.0,62.9,23,1,0,0,0
22555.0,36,9.98,727.57,B,2,31639.0,16.29,RENT,debt_consolidation,8,23609.0,5.2,21,0,0,1,0
7482.0,36,16.49,264.86,D,4,64506.0,20.91,RENT,other,10,2109.0,0.4,19,2,0,0,0
12738.0,60,19.36,332.96,E,7,46423.0,29.66,RENT,car,9,20428.0,22.5,20,0,0,2,0
11156.0,36,8.17,350.46,A,10,56405.0,35.24,MORTGAGE,debt_consolidation,5,8569.0,3.9,17,0,0,1,0
7307.0,60,6.0,141.26,A,1,41066.0,18.53,RENT,other,12,19088.0,42.4,16,0,0,2,0
16582.0,36,5.31,499.29,A,10,80225.0,11.57,RENT,car,8,2797.0,44.7,28,0,0,1,0
9676.0,36,12.47,323.56,C,4,159685.0,12.75,RENT,medical,10,7903.0,95.5,22,1,0,1,0
19796.0,60,6.7,389.19,A,9,95282.0,27.88,MORTGAGE,debt_consolidation,8,4499.0,17.3,27,0,0,2,0
7030.0,36,23.49,273.93,F,5,138142.0,22.7,MORTGAGE,debt_consolidation,15,16157.0,45.3,23,0,0,2,0
37475.0,36,27.94,1548.89,G,10,25805.0,19.46,MORTGAGE,credit_card,12,73301.0,30.8,21,0,0,0,0
7803.0,36,6.41,238.83,A,7,39918.0,8.11,MORTGAGE,debt_consolidation,14,2204.0,6.0,22,0,1,2,0
15239.0,36,14.95,527.89,C,5,84048.0,35.02,MORTGAGE,credit_card,8,6564.0,10.7,13,0,0,0,0
21485.0,60,5.59,411.28,A,3,148001.0,31.24,MORTGAGE,debt_consolidation,8,22879.0,87.7,21,0,0,3,0
9486.0,60,8.08,192.71,A,10,88456.0,5.63,MORTGAGE,car,12,5377.0,39.7,21,0,0,0,0
22281.0,60,12.43,500.48,C,9,32347.0,14.7,RENT,debt_consolidation,12,3558.0,76.6,24,0,0,2,0
6390.0,36,14.06,218.58,C,3,46129.0,21.69,RENT,credit_card,10,8921.0,44.9,20,0,0,0,0
31929.0,36,26.62,1297.01,G,1,73134.0,18.17,MORTGAGE,other,14,5416.0,91.3,26,0,1,3,1
13474.0,36,14.1,461.16,C,8,54242.0,15.91,RENT,car,13,46689.0,70.2,27,0,0,0,0
9341.0,60,16.41,229.19,D,10,37076.0,28.75,OWN,small_business,12,11156.0,34.1,18,1,0,4,1
11164.0,60,10.65,240.79,B,2,50304.0,2.18,MORTGAGE,home_improvement,12,13362.0,86.3,24,0,0,0,0
21706.0,36,5.0,650.55,A,10,59358.0,18.86,MORTGAGE,debt_consolidation,11,3411.0,8.7,20,0,0,1,0
9408.0,36,25.68,377.45,F,1,31227.0,10.49,MORTGAGE,debt_consolidation,11,9293.0,7.6,21,0,0,2,0
8522.0,36,6.88,262.67,A,10,108088.0,3.38,OWN,debt_consolidation,15,7592.0,55.5,25,0,0,0,0
11697.0,36,27.18,478.66,G,8,45992.0,18.6,RENT,debt_consolidation,8,16095.0,73.1,18,0,0,3,1
6593.0,36,8.01,206.63,A,3,57323.0,6.85,RENT,car,10,15755.0,60.1,20,0,0,3,0
39828.0,36,18.91,1458.12,D,3,111417.0,10.33,RENT,debt_consolidation,13,4617.0,66.3,17,1,0,0,0
9511.0,36,27.99,393.36,G,7,55548.0,20.28,RENT,debt_consolidation,16,9219.0,26.1,33,1,0,2,0
22004.0,60,8.18,448.06,A,6,107820.0,38.95,RENT,home_improvement,9,21458.0,87.8,27,1,0,2,0
15149.0,60,14.75,358.41,C,10,32289.0,27.37,RENT,home_improvement,12,4360.0,97.2,16,0,0,1,0
7400.0,60,22.95,208.4,F,8,77635.0,11.18,RENT,debt_consolidation,12,54468.0,38.8,27,2,0,2,1
13312.0,36,5.74,403.41,A,5,99071.0,15.3,RENT,debt_consolidation,10,2508.0,40.9,18,0,0,3,0
21384.0,36,20.87,804.22,E,10,36391.0,16.25,MORTGAGE,credit_card,12,6265.0,45.4,18,2,0,0,1
11933.0,36,6.85,367.64,A,6,53797.0,6.15,MORTGAGE,credit_card,12,3300.0,20.0,29,0,0,1,0
27333.0,36,10.44,887.62,B,9,54469.0,6.43,RENT,credit_card,4,13488.0,14.1,22,0,0,3,0
24659.0,36,8.68,780.48,B,9,67899.0,5.94,MORTGAGE,debt_consolidation,15,8197.0,77.7,23,0,0,1,0
23187.0,60,25.87,692.45,F,10,79609.0,20.87,RENT,debt_consolidation,16,2111.0,60.6,28,0,0,2,0
10140.0,36,9.15,323.16,B,0,34658.0,26.97,MORTGAGE,debt_consolidation,12,65061.0,15.0,25,1,0,0,0
6989.0,60,5.93,134.89,A,6,57755.0,23.63,RENT,credit_card,8,4522.0,49.6,18,0,1,1,0
9245.0,60,18.52,237.39,D,4,155561.0,39.11,MORTGAGE,debt_consolidation,12,1125.0,99.6,23,0,1,1,0
15029.0,60,12.96,341.65,C,5,112682.0,5.03,RENT,other,5,10270.0,52.7,15,1,0,2,0
18536.0,60,14.33,434.48,C,4,96404.0,39.46,MORTGAGE,home_improvement,8,9196.0,91.2,15,1,0,3,1
3630.0,36,7.74,113.32,A,9,53334.0,18.67,MORTGAGE,credit_card,5,4316.0,83.6,18,0,0,0,0
13295.0,60,22.21,368.78,E,3,214765.0,8.75,RENT,debt_consolidation,7,3502.0,11.1,16,0,1,2,0
14689.0,36,18.84,537.25,D,4,111067.0,37.73,OWN,debt_consolidation,6,7925.0,40.5,14,1,0,0,1
11310.0,60,13.38,259.54,C,2,61234.0,18.74,RENT,debt_consolidation,8,2829.0,56.0,15,0,0,2,0
28992.0,36,8.95,921.26,B,2,68340.0,13.89,RENT,debt_consolidation,7,19047.0,64.9,13,0,0,1,0
17207.0,36,18.65,627.7,D,7,45465.0,8.55,RENT,home_improvement,14,17540.0,29.1,23,1,0,1,1
29323.0,36,22.91,1133.71,F,1,75813.0,10.72,OWN,small_business,11,8704.0,0.8,24,0,0,1,0
11736.0,36,12.19,390.87,C,1,85464.0,39.17,RENT,car,5,2547.0,31.0,23,0,0,3,0
23447.0,36,5.59,708.96,A,5,91269.0,12.16,OWN,major_purchase,10,2630.0,56.7,18,1,0,3,0
35633.0,36,9.93,1148.61,B,0,53723.0,39.11,MORTGAGE,medical,11,11605.0,35.1,19,0,0,1,1
29349.0,60,20.7,789.04,E,1,24730.0,13.21,RENT,other,10,12356.0,38.1,19,0,1,0,0
6938.0,36,27.75,286.04,G,10,69222.0,9.26,RENT,other,14,8295.0,83.7,18,0,0,2,1
11473.0,36,5.31,345.46,A,9,91498.0,7.33,MORTGAGE,credit_card,14,13762.0,41.7,23,2,0,0,0
10861.0,36,12.04,360.95,C,3,33285.0,16.47,RENT,debt_consolidation,9,13760.0,96.8,18,0,1,2,0
17918.0,36,6.43,548.6,A,3,56698.0,9.47,RENT,debt_consolidation,8,8278.0,16.4,21,1,0,3,0
20167.0,36,12.28,672.53,C,10,133904.0,27.88,MORTGAGE,other,9,8779.0,9.0,12,1,0,2,0
8076.0,60,14.34,189.34,C,0,29083.0,9.59,RENT,debt_consolidation,9,1593.0,21.3,17,0,0,3,0
13915.0,36,26.18,561.98,G,6,50502.0,33.42,RENT,debt_consolidation,12,8371.0,8.8,23,0,0,0,0
3976.0,36,6.85,122.49,A,6,146135.0,33.36,MORTGAGE,debt_consolidation,15,6927.0,24.9,27,0,0,3,0
31735.0,36,22.87,1226.3,F,9,65817.0,11.42,MORTGAGE,major_purchase,7,3603.0,54.4,18,0,0,4,0
9824.0,36,14.1,336.24,C,10,43669.0,30.14,MORTGAGE,medical,15,14600.0,25.9,25,0,0,0,0
13815.0,36,23.66,539.54,F,3,59622.0,34.3,RENT,credit_card,6,7606.0,81.8,19,2,0,0,1
11095.0,60,16.81,274.61,D,4,98277.0,23.61,RENT,debt_consolidation,13,10851.0,35.9,29,0,1,1,1
26572.0,36,5.9,807.17,A,7,52992.0,14.65,MORTGAGE,small_business,15,1118.0,40.4,24,0,0,1,0
2434.0,36,26.76,99.06,G,10,85695.0,17.64,MORTGAGE,credit_card,9,6788.0,8.7,21,2,1,2,0
13227.0,36,6.9,407.81,A,10,68940.0,31.45,RENT,debt_consolidation,10,15409.0,27.1,19,0,0,0,0
12538.0,36,18.75,458.01,D,7,72421.0,11.73,MORTGAGE,medical,11,5539.0,12.0,24,1,0,0,0
10176.0,36,25.19,405.62,F,9,89047.0,13.38,MORTGAGE,home_improvement,21,6802.0,23.3,32,1,0,1,0
37637.0,36,6.83,1159.2,A,1,50167.0,6.43,MORTGAGE,debt_consolidation,6,10263.0,65.9,14,0,0,1,0
7845.0,36,17.74,282.59,D,3,33972.0,15.96,RENT,debt_consolidation,16,8036.0,38.2,26,0,0,1,0
21228.0,60,23.96,610.19,F,0,79589.0,3.46,RENT,debt_consolidation,11,30139.0,1.9,20,0,0,1,0
16544.0,36,27.69,681.55,G,1,55302.0,12.84,OWN,car,7,13854.0,26.7,14,0,0,0,0
28479.0,60,21.66,781.06,E,6,45759.0,14.94,MORTGAGE,credit_card,11,12899.0,87.1,20,0,0,2,0
8952.0,36,11.4,294.78,B,10,82111.0,10.22,MORTGAGE,debt_consolidation,11,11197.0,37.8,19,0,0,0,0
8606.0,36,21.09,324.63,E,6,128851.0,4.05,MORTGAGE,debt_consolidation,12,28242.0,56.3,21,0,1,2,0
25787.0,60,21.23,700.97,E,7,54571.0,20.87,MORTGAGE,credit_card,6,12514.0,47.9,13,0,1,1,1
17244.0,60,21.1,467.48,E,1,60178.0,34.6,RENT,debt_consolidation,12,2730.0,97.4,24,1,0,2,0
5287.0,36,24.65,209.23,F,7,29464.0,13.43,OWN,home_improvement,9,22857.0,27.9,22,1,0,1,0
9666.0,60,7.01,191.44,A,4,52385.0,9.47,OWN,debt_consolidation,12,3747.0,70.7,18,1,0,1,0
16845.0,36,7.49,523.91,A,7,68376.0,11.4,MORTGAGE,car,12,14373.0,59.6,22,0,1,2,0
22085.0,36,19.73,817.72,E,3,59144.0,34.48,OWN,small_business,8,2547.0,62.0,18,0,0,1,1
8888.0,36,26.94,362.57,G,6,48180.0,21.11,MORTGAGE,debt_consolidation,7,1538.0,80.6,14,0,0,3,0
2325.0,36,15.71,81.41,D,4,92550.0,5.23,RENT,debt_consolidation,11,6165.0,16.7,24,0,0,1,0
18287.0,60,27.09,559.38,G,5,61995.0,28.37,MORTGAGE,credit_card,15,42815.0,84.4,26,0,0,3,0
6424.0,36,26.58,260.82,G,1,283023.0,6.17,RENT,home_improvement,13,2985.0,10.3,24,0,0,0,1
3982.0,36,25.77,159.95,F,4,67821.0,2.41,MORTGAGE,major_purchase,4,2725.0,66.5,11,2,0,1,0
2442.0,60,25.93,73.01,F,3,11523.0,10.23,MORTGAGE,car,8,3977.0,20.7,15,0,1,1,0
21772.0,36,25.66,873.27,F,8,30723.0,6.72,RENT,debt_consolidation,5,1170.0,64.2,14,1,0,0,0
14432.0,36,23.86,565.15,F,7,82394.0,24.2,MORTGAGE,debt_consolidation,8,30480.0,11.5,23,0,0,1,0
11668.0,36,20.98,439.47,E,10,40701.0,19.38,MORTGAGE,home_improvement,9,52779.0,71.0,16,0,0,0,0
30743.0,36,5.56,929.14,A,6,42246.0,28.96,RENT,major_purchase,11,6817.0,32.2,23,0,0,1,0
19583.0,60,8.04,397.45,A,3,28466.0,20.46,RENT,small_business,14,3786.0,66.5,27,1,0,2,0
35234.0,36,8.09,1105.57,A,9,44979.0,16.76,OWN,debt_consolidation,8,5020.0,54.7,19,0,0,2,0
5793.0,36,5.54,175.03,A,5,67262.0,21.05,MORTGAGE,other,12,2940.0,22.5,28,1,0,0,0
13086.0,60,7.68,263.34,A,1,75471.0,17.38,MORTGAGE,debt_consolidation,7,8947.0,53.2,20,0,0,2,0
5064.0,36,26.15,204.44,G,8,32470.0,1.48,MORTGAGE,debt_consolidation,8,19654.0,15.9,18,0,0,2,0
11642.0,36,20.27,434.26,E,1,97075.0,27.23,RENT,debt_consolidation,13,44711.0,99.2,22,2,0,2,1
11508.0,60,12.18,257.04,C,1,29295.0,38.49,MORTGAGE,debt_consolidation,10,3724.0,59.6,20,0,0,1,1
19457.0,36,23.25,755.71,F,8,77868.0,16.88,RENT,car,11,3309.0,51.1,23,1,0,1,0
13730.0,36,16.23,484.27,D,8,73294.0,16.95,RENT,debt_consolidation,13,14757.0,91.9,19,0,0,1,0
19420.0,36,8.27,610.97,A,9,34180.0,1.83,OWN,credit_card,12,6216.0,30.0,21,0,0,3,0
20375.0,36,25.34,813.77,F,2,31825.0,35.62,OWN,debt_consolidation,8,7601.0,22.8,15,0,0,0,1
40000.0,36,12.79,1343.72,C,10,75310.0,37.16,OWN,debt_consolidation,12,6096.0,63.7,30,0,0,1,1
11057.0,36,21.07,416.97,E,8,42790.0,32.53,MORTGAGE,other,9,10669.0,90.8,25,0,0,0,0
7596.0,60,11.68,167.74,B,9,53407.0,4.25,MORTGAGE,car,13,13555.0,65.0,22,1,0,3,0
15485.0,36,16.5,548.24,D,7,90436.0,36.01,RENT,debt_consolidation,8,8036.0,2.2,17,1,0,4,0
8255.0,36,23.77,322.87,F,6,79816.0,0.96,OWN,credit_card,9,3950.0,86.3,22,0,0,4,0
32506.0,60,8.61,668.64,B,1,34559.0,17.78,OWN,car,8,22898.0,29.7,19,0,0,1,0
11272.0,36,27.48,463.09,G,8,57980.0,20.02,RENT,small_business,12,6936.0,86.9,20,0,0,3,0
9515.0,60,6.61,186.66,A,7,34172.0,33.36,MORTGAGE,home_improvement,11,33633.0,98.2,21,1,0,0,0
10069.0,36,17.28,360.39,D,3,100908.0,30.03,RENT,credit_card,19,2846.0,65.1,25,0,0,3,0
20559.0,36,26.07,829.1,G,8,150529.0,31.88,RENT,home_improvement,10,4942.0,28.1,20,0,0,0,0
12153.0,60,26.75,369.28,G,5,36060.0,34.72,RENT,debt_consolidation,9,2010.0,22.6,14,0,0,1,0
9091.0,36,10.34,294.79,B,5,58765.0,19.04,RENT,credit_card,14,16460.0,70.5,24,0,0,1,0
36287.0,60,8.31,741.16,A,3,103827.0,31.21,RENT,credit_card,9,12282.0,5.4,23,1,0,0,0
7993.0,36,21.66,303.85,E,1,60750.0,2.72,RENT,car,16,14122.0,65.0,26,1,1,1,1
13648.0,36,5.97,415.01,A,2,83860.0,17.78,MORTGAGE,debt_consolidation,15,5622.0,30.9,22,0,0,0,0
19759.0,36,16.16,696.23,D,8,61757.0,1.21,RENT,debt_consolidation,15,17572.0,0.3,23,0,0,3,0
5020.0,36,23.32,195.16,F,2,31759.0,36.61,MORTGAGE,debt_consolidation,14,14125.0,63.4,23,0,0,2,1
17821.0,60,17.89,451.47,D,0,64303.0,38.34,RENT,credit_card,10,4707.0,58.2,18,0,0,1,0
7094.0,36,9.32,226.65,B,10,117756.0,3.36,MORTGAGE,home_improvement,11,55044.0,52.9,22,0,0,1,0
21887.0,60,16.2,534.58,D,2,72300.0,21.31,RENT,debt_consolidation,10,8370.0,24.9,19,0,0,0,0
7498.0,36,26.19,302.86,G,7,158610.0,13.01,RENT,home_improvement,10,9871.0,91.5,20,0,0,5,0
20245.0,36,19.2,744.15,E,10,20684.0,13.7,RENT,home_improvement,16,19595.0,3.2,27,0,0,3,0
25939.0,36,21.59,985.13,E,6,75164.0,18.03,RENT,debt_consolidation,9,3803.0,11.1,17,0,0,1,1
22401.0,36,12.73,751.87,C,9,40587.0,5.0,OWN,debt_consolidation,18,8000.0,38.9,22,0,0,1,0
15534.0,36,9.34,496.44,B,10,35405.0,7.23,MORTGAGE,medical,7,4085.0,38.9,19,0,0,2,0
11629.0,36,10.88,380.06,B,10,133339.0,23.09,RENT,credit_card,11,2393.0,12.8,21,0,0,0,0
9454.0,36,17.26,338.29,D,5,51380.0,0.75,MORTGAGE,major_purchase,8,13894.0,98.3,16,1,0,2,0
32293.0,60,11.45,709.4,B,3,48488.0,23.99,RENT,other,14,595.0,98.7,24,1,0,3,1
8781.0,60,17.47,220.46,D,5,73581.0,12.76,RENT,debt_consolidation,9,1744.0,77.3,18,0,0,1,0
7171.0,36,21.28,271.2,E,9,16457.0,33.29,RENT,debt_consolidation,13,17181.0,30.4,21,0,0,2,0
19915.0,36,21.89,759.43,E,9,134985.0,24.0,MORTGAGE,debt_consolidation,12,1776.0,34.1,25,0,0,2,0
8286.0,36,8.79,262.68,B,9,187711.0,28.32,MORTGAGE,debt_consolidation,9,4429.0,89.2,23,0,0,4,0
7555.0,36,22.26,289.55,E,6,103680.0,4.58,OWN,car,9,10502.0,0.7,19,0,0,2,0
5619.0,36,20.47,210.17,E,5,76664.0,10.63,OWN,debt_consolidation,8,13425.0,15.5,23,0,0,0,0
9999.0,36,5.28,300.94,A,3,52578.0,39.87,RENT,debt_consolidation,13,13504.0,27.9,27,0,0,0,0
12713.0,60,6.35,247.85,A,0,31410.0,17.35,MORTGAGE,debt_consolidation,15,15943.0,99.9,26,0,0,1,0
15458.0,36,19.86,573.37,E,8,122570.0,14.35,RENT,other,8,2799.0,4.5,30,1,0,3,0
23642.0,36,13.83,806.08,C,2,103757.0,34.95,MORTGAGE,home_improvement,7,13467.0,64.9,21,1,1,1,0
18327.0,36,8.36,577.35,A,3,78438.0,1.32,MORTGAGE,major_purchase,7,5048.0,81.0,12,1,1,0,0
11914.0,60,6.02,230.44,A,9,73143.0,21.39,MORTGAGE,debt_consolidation,14,557.0,10.4,27,1,0,3,0
11862.0,36,8.67,375.39,B,0,71708.0,8.41,MORTGAGE,debt_consolidation,10,41865.0,12.4,22,1,0,2,0
18144.0,60,27.02,554.25,G,10,43671.0,14.73,MORTGAGE,car,11,5184.0,28.1,19,0,0,0,0
28668.0,60,21.73,787.38,E,0,268526.0,7.99,OWN,credit_card,11,8109.0,58.8,21,1,0,1,0
14412.0,60,17.14,359.26,D,10,50444.0,1.51,RENT,debt_consolidation,11,3619.0,24.6,18,0,0,2,0
10082.0,60,26.66,305.81,G,4,46350.0,16.66,MORTGAGE,credit_card,4,13683.0,50.5,14,0,0,2,0
7363.0,36,19.24,270.79,E,1,117285.0,31.57,OWN,credit_card,12,5336.0,18.9,19,1,1,1,0
5613.0,36,21.69,213.46,E,7,58834.0,38.08,MORTGAGE,debt_consolidation,14,3781.0,75.1,29,1,0,2,1
19926.0,36,11.5,657.08,B,10,59196.0,24.95,RENT,credit_card,10,100758.0,40.5,25,0,0,1,0
18898.0,36,18.55,688.43,D,4,139908.0,15.55,RENT,debt_consolidation,10,481.0,20.8,26,0,0,3,0
18891.0,36,8.3,594.59,A,7,89964.0,30.79,MORTGAGE,car,10,4770.0,79.7,17,0,0,1,0
12367.0,36,14.3,424.48,C,10,92749.0,20.21,RENT,home_improvement,12,9815.0,24.0,24,1,0,2,0
31075.0,36,5.76,941.99,A,2,25575.0,14.7,MORTGAGE,car,13,2441.0,51.9,23,0,0,1,0
9992.0,60,9.98,212.2,B,9,76140.0,7.16,MORTGAGE,debt_consolidation,10,3796.0,3.7,17,0,0,2,0
23698.0,36,6.72,728.7,A,2,32749.0,31.85,MORTGAGE,credit_card,8,10299.0,31.0,16,0,0,2,0
13053.0,36,13.92,445.61,C,4,45570.0,20.02,RENT,small_business,10,635.0,17.3,20,2,0,2,0
9274.0,60,24.39,268.9,F,2,66528.0,38.55,MORTGAGE,credit_card,10,35391.0,25.6,11,0,0,1,0
19063.0,36,13.69,648.66,C,4,58587.0,32.08,MORTGAGE,credit_card,7,9698.0,98.6,14,0,0,3,1
17082.0,60,24.13,492.7,F,0,88657.0,16.8,RENT,credit_card,8,9351.0,37.0,19,0,0,2,1
16551.0,60,20.1,439.42,E,3,95075.0,29.63,RENT,credit_card,10,7878.0,14.9,20,0,0,2,0
14027.0,36,16.72,498.15,D,4,99447.0,18.14,RENT,car,16,4466.0,98.8,28,0,0,1,0
13059.0,36,10.45,424.14,B,6,26728.0,3.19,RENT,credit_card,17,5936.0,30.0,25,0,1,3,0
40000.0,36,26.21,1616.1,G,6,247112.0,20.67,RENT,medical,16,8971.0,74.2,23,0,0,0,0
27189.0,60,6.25,528.81,A,6,58998.0,34.63,MORTGAGE,car,21,4628.0,88.5,27,1,0,1,0
20613.0,36,20.84,774.9,E,2,123966.0,34.22,MORTGAGE,home_improvement,20,5504.0,35.2,35,0,0,8,0
14287.0,36,19.29,525.8,E,10,13245.0,23.0,MORTGAGE,medical,10,12189.0,64.5,19,0,0,1,0
24448.0,60,15.14,583.41,C,4,51062.0,15.2,RENT,credit_card,10,1938.0,5.3,22,1,1,2,1
18230.0,36,10.53,592.78,B,2,24924.0,0.4,RENT,car,13,14175.0,39.4,23,0,0,1,0
13571.0,60,14.91,322.21,C,5,35710.0,12.46,OWN,debt_consolidation,15,85149.0,89.6,23,1,0,0,0
11135.0,60,25.07,327.28,F,8,61718.0,39.59,MORTGAGE,debt_consolidation,8,60737.0,80.1,15,0,0,1,0
12727.0,60,24.25,367.98,F,0,48979.0,29.06,MORTGAGE,home_improvement,8,10881.0,24.4,23,0,0,1,0
1994.0,60,26.65,60.47,G,2,131717.0,28.7,MORTGAGE,debt_consolidation,9,2323.0,1.9,22,0,0,1,0
15159.0,36,12.08,504.08,C,9,173060.0,30.44,MORTGAGE,home_improvement,13,32309.0,61.9,21,0,0,5,0
9966.0,60,13.9,231.38,C,5,33520.0,24.8,RENT,debt_consolidation,12,6698.0,12.0,30,0,1,0,0
34738.0,36,5.43,1047.85,A,4,44683.0,23.43,RENT,other,9,33614.0,81.5,18,0,0,2,1
13516.0,36,26.69,549.55,G,10,32252.0,18.14,RENT,credit_card,8,3776.0,46.6,19,0,0,2,0
6546.0,36,12.58,219.24,C,1,119795.0,17.76,RENT,debt_consolidation,6,4503.0,39.7,13,0,0,1,0
12966.0,60,14.3,303.72,C,6,65869.0,34.83,MORTGAGE,credit_card,8,13113.0,24.7,19,0,0,4,0
7132.0,36,25.88,286.9,F,3,61047.0,15.74,MORTGAGE,small_business,12,4078.0,54.9,21,0,0,2,1
